Location,Order Id,Order #,Checks,Opened,# of Guests,Tab Names,Server,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
Cupertino,600000034847793519,40,40,1/20/25 12:27 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,17.85,1.63,0.00,0.00,19.48,false,1/20/25 1:13 PM,1/20/25 1:13 PM,00:45:33,Order-and-Pay-at-Table
Cupertino,600000034847834491,44,44,1/20/25 12:33 PM,1,,Default Online Ordering,A5,Dining Room,Dining Room,Lunch,Dine In,0.00,50.30,4.60,8.24,0.00,63.14,false,1/20/25 1:01 PM,1/20/25 1:01 PM,00:27:37,Order-and-Pay-at-Table
Cupertino,600000034847847152,37,37,1/20/25 12:26 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,25.15,2.30,4.12,0.00,31.57,false,1/20/25 1:11 PM,1/20/25 1:11 PM,00:45:29,Order-and-Pay-at-Table
Cupertino,600000034847847176,43,43,1/20/25 12:31 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,17.25,1.58,2.82,0.00,21.65,false,1/20/25 1:15 PM,1/20/25 1:15 PM,00:43:09,Order-and-Pay-at-Table
Cupertino,600000034847880303,35,35,1/20/25 12:25 PM,1,,Yun Juan Huang,,None,,Lunch,Take Out,0.00,42.90,3.92,3.00,0.00,49.82,false,1/20/25 12:26 PM,1/20/25 12:26 PM,00:01:48,In Store
Cupertino,600000034847960188,45,45,1/20/25 12:35 PM,1,,Default Online Ordering,A1,Dining Room,Dining Room,Lunch,Dine In,0.00,48.00,4.39,10.48,0.00,62.87,false,1/20/25 1:20 PM,1/20/25 1:20 PM,00:44:38,Order-and-Pay-at-Table
Cupertino,600000034848034203,42,42,1/20/25 12:31 PM,2,,Default Online Ordering,B4,Dining Room,Dining Room,Lunch,Dine In,0.00,73.90,6.76,14.52,0.00,95.18,false,1/20/25 1:11 PM,1/20/25 1:11 PM,00:39:30,Order-and-Pay-at-Table
Cupertino,600000034848189650,46,46,1/20/25 12:35 PM,1,,Default Online Ordering,B8,Dining Room,Dining Room,Lunch,Dine In,0.00,29.80,2.73,4.88,0.00,37.41,false,1/20/25 1:40 PM,1/20/25 1:40 PM,01:04:07,Order-and-Pay-at-Table
Cupertino,600000034848252811,48,48,1/20/25 12:40 PM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,37.35,3.41,6.11,0.00,46.87,false,1/20/25 1:03 PM,1/20/25 1:03 PM,00:22:51,Order-and-Pay-at-Table
Cupertino,600000034848255090,47,47,1/20/25 12:37 PM,3,,xiaoli zheng,A7,Dining Room,Dining Room,Lunch,Dine In,0.00,57.60,5.27,9.43,0.00,72.30,false,1/20/25 1:06 PM,1/20/25 1:06 PM,00:29:17,In Store
Cupertino,600000034848410965,49,49,1/20/25 12:42 PM,1,,Dough Zone 02,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,25.15,2.30,4.12,0.00,31.57,false,1/20/25 1:05 PM,1/20/25 1:05 PM,00:22:31,In Store
Cupertino,600000034848507091,51,51,1/20/25 12:53 PM,1,,Default Online Ordering,C1,Dining Room,Dining Room,Lunch,Dine In,0.00,42.80,3.90,7.00,0.00,53.70,false,1/20/25 1:20 PM,1/20/25 1:20 PM,00:27:05,Order-and-Pay-at-Table
Cupertino,600000034848637699,52,52,1/20/25 12:59 PM,1,,Default Online Ordering,C4,Dining Room,Dining Room,Lunch,Dine In,0.00,76.55,6.98,12.53,0.00,96.06,false,1/20/25 1:30 PM,1/20/25 1:30 PM,00:30:52,Order-and-Pay-at-Table
Cupertino,600000034848666125,50,50,1/20/25 12:50 PM,4,,xiaoli zheng,A6,Dining Room,Dining Room,Lunch,Dine In,0.00,63.20,5.79,10.35,0.00,79.34,false,1/20/25 1:14 PM,1/20/25 1:14 PM,00:23:31,In Store
Cupertino,600000034849031085,56,56,1/20/25 1:09 PM,1,,Default Online Ordering,A5,Dining Room,Dining Room,Lunch,Dine In,0.00,42.40,3.88,6.94,0.00,53.22,false,1/20/25 1:39 PM,1/20/25 1:39 PM,00:29:42,Order-and-Pay-at-Table
Cupertino,600000034849041852,53,53,1/20/25 1:02 PM,2,,xiaoli zheng,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,72.05,6.60,5.00,0.00,83.65,false,1/20/25 1:40 PM,1/20/25 1:40 PM,00:38:08,In Store
Cupertino,600000034849067168,54,54,1/20/25 1:06 PM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,46.55,4.26,7.62,0.00,58.43,false,1/20/25 1:34 PM,1/20/25 1:34 PM,00:27:52,Order-and-Pay-at-Table
Cupertino,600000034849067972,55,55,1/20/25 1:09 PM,1,,Default Online Ordering,B6,Dining Room,Dining Room,Lunch,Dine In,0.00,61.75,5.65,10.11,0.00,77.51,false,1/20/25 1:52 PM,1/20/25 1:52 PM,00:42:54,Order-and-Pay-at-Table
Cupertino,600000034849205791,59,59,1/20/25 1:18 PM,1,DD 4e172642 Anu M,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,17.50,1.60,0.00,0.00,19.10,false,1/20/25 1:18 PM,1/20/25 1:18 PM,00:00:00,API
Cupertino,600000034849256948,61,61,1/20/25 1:22 PM,1,,Default Online Ordering,B4,Dining Room,Dining Room,Lunch,Dine In,0.00,53.75,4.91,5.00,0.00,63.66,false,1/20/25 1:51 PM,1/20/25 1:51 PM,00:29:04,Order-and-Pay-at-Table
Cupertino,600000034849274577,58,58,1/20/25 1:16 PM,1,,Default Online Ordering,B7,Dining Room,Dining Room,Lunch,Dine In,0.00,53.60,4.91,11.70,0.00,70.21,false,1/20/25 2:05 PM,1/20/25 2:05 PM,00:49:23,Order-and-Pay-at-Table
Cupertino,600000034849292777,60,60,1/20/25 1:19 PM,1,,Default Online Ordering,A7,Dining Room,Dining Room,Lunch,Dine In,0.00,73.80,6.74,12.08,0.00,92.62,false,1/20/25 1:55 PM,1/20/25 1:55 PM,00:35:57,Order-and-Pay-at-Table
Cupertino,600000034849777396,67,67,1/20/25 1:36 PM,1,,Default Online Ordering,C1,Dining Room,Dining Room,Lunch,Dine In,0.00,51.80,4.74,8.48,0.00,65.02,false,1/20/25 1:59 PM,1/20/25 1:59 PM,00:22:52,Order-and-Pay-at-Table
Cupertino,600000034849780385,64,64,1/20/25 1:33 PM,1,,Default Online Ordering,B1,Dining Room,Dining Room,Lunch,Dine In,0.00,33.50,3.06,5.48,0.00,42.04,false,1/20/25 2:00 PM,1/20/25 2:00 PM,00:27:12,Order-and-Pay-at-Table
Cupertino,600000034849848848,62,62,1/20/25 1:26 PM,3,,xiaoli zheng,A6,Dining Room,Dining Room,Lunch,Dine In,0.00,74.55,6.82,12.21,0.00,93.58,false,1/20/25 2:17 PM,1/20/25 2:17 PM,00:50:11,In Store
Cupertino,600000034849849176,65,65,1/20/25 1:34 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,29.85,2.73,4.00,0.00,36.58,false,1/20/25 2:09 PM,1/20/25 2:09 PM,00:34:41,Order-and-Pay-at-Table
Cupertino,600000034849859747,63,63,1/20/25 1:28 PM,2,,xiaoli zheng,B2,Dining Room,Dining Room,Lunch,Dine In,0.00,27.20,2.49,4.45,0.00,34.14,false,1/20/25 2:00 PM,1/20/25 2:00 PM,00:32:36,In Store
Cupertino,600000034850053418,68,68,1/20/25 1:39 PM,1,DD 30bb5d6b Charles Z,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,51.55,4.25,0.00,0.00,55.80,false,1/20/25 1:39 PM,1/20/25 1:39 PM,00:00:00,API
Cupertino,600000034850095536,70,70,1/20/25 1:42 PM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,47.15,4.31,7.72,0.00,59.18,false,1/20/25 2:12 PM,1/20/25 2:12 PM,00:29:13,Order-and-Pay-at-Table
Cupertino,600000034850128161,66,66,1/20/25 1:36 PM,1,,Yun Juan Huang,A1,Dining Room,Dining Room,Lunch,Dine In,0.00,21.30,1.94,3.49,0.00,26.73,false,1/20/25 1:57 PM,1/20/25 1:57 PM,00:21:02,In Store
Cupertino,600000034850129872,69,69,1/20/25 1:41 PM,1,DD b8393c06 Jason H,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,54.15,4.94,0.00,0.00,59.09,false,1/20/25 1:41 PM,1/20/25 1:42 PM,00:00:00,API
Cupertino,600000034850162576,71,71,1/20/25 1:42 PM,2,,Default Online Ordering,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,62.15,5.68,12.21,0.00,80.04,false,1/20/25 2:26 PM,1/20/25 2:26 PM,00:43:35,Order-and-Pay-at-Table
Cupertino,600000034850306099,77,77,1/20/25 1:55 PM,1,,Default Online Ordering,C2,Dining Room,Dining Room,Lunch,Dine In,0.00,23.10,2.11,3.78,0.00,28.99,false,1/20/25 2:25 PM,1/20/25 2:25 PM,00:29:40,Order-and-Pay-at-Table
Cupertino,600000034850373979,73,73,1/20/25 1:51 PM,1,,Default Online Ordering,B8,Dining Room,Dining Room,Lunch,Dine In,0.00,64.65,5.91,10.58,0.00,81.14,false,1/20/25 2:30 PM,1/20/25 2:30 PM,00:39:09,Order-and-Pay-at-Table
Cupertino,600000034850418712,72,72,1/20/25 1:49 PM,1,,Default Online Ordering,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,57.30,5.24,11.26,0.00,73.80,false,1/20/25 2:21 PM,1/20/25 2:21 PM,00:31:14,Order-and-Pay-at-Table
Cupertino,600000034850577060,74,74,1/20/25 1:53 PM,1,,Default Online Ordering,A5,Dining Room,Dining Room,Lunch,Dine In,0.00,75.45,6.90,12.35,0.00,94.70,false,1/20/25 2:29 PM,1/20/25 2:29 PM,00:36:28,Order-and-Pay-at-Table
Cupertino,600000034850612309,76,76,1/20/25 1:54 PM,1,,Default Online Ordering,C3,Dining Room,Dining Room,Lunch,Dine In,0.00,47.00,4.29,7.69,0.00,58.98,false,1/20/25 2:30 PM,1/20/25 2:30 PM,00:35:17,Order-and-Pay-at-Table
Cupertino,600000034850619656,75,75,1/20/25 1:53 PM,1,,Default Online Ordering,C2,Dining Room,Dining Room,Lunch,Dine In,0.00,7.90,0.72,1.29,0.00,9.91,false,1/20/25 2:24 PM,1/20/25 2:24 PM,00:31:14,Order-and-Pay-at-Table
Cupertino,600000034850791203,78,78,1/20/25 1:57 PM,2,,Yun Juan Huang,B5,Dining Room,Dining Room,Lunch,Dine In,0.00,51.75,4.74,8.47,0.00,64.96,false,1/20/25 2:34 PM,1/20/25 2:34 PM,00:37:02,In Store
Cupertino,600000034850893108,79,79,1/20/25 2:02 PM,1,,Default Online Ordering,B4,Dining Room,Dining Room,Lunch,Dine In,0.00,36.60,3.35,5.99,0.00,45.94,false,1/20/25 2:28 PM,1/20/25 2:28 PM,00:25:27,Order-and-Pay-at-Table
Cupertino,600000034850893124,80,80,1/20/25 2:04 PM,1,,Default Online Ordering,B6,Dining Room,Dining Room,Lunch,Dine In,0.00,35.15,3.21,6.90,0.00,45.26,false,1/20/25 2:35 PM,1/20/25 2:35 PM,00:30:18,Order-and-Pay-at-Table
Cupertino,600000034851001472,81,81,1/20/25 2:09 PM,1,,Default Online Ordering,A1,Dining Room,Dining Room,Lunch,Dine In,0.00,45.35,4.15,6.00,0.00,55.50,false,1/20/25 2:33 PM,1/20/25 2:33 PM,00:23:58,Order-and-Pay-at-Table
Cupertino,600000034851011246,85,85,1/20/25 2:15 PM,1,,Default Online Ordering,B1,Dining Room,Dining Room,Lunch,Dine In,0.00,45.05,4.12,8.85,0.00,58.02,false,1/20/25 2:39 PM,1/20/25 2:39 PM,00:23:56,Order-and-Pay-at-Table
Cupertino,600000034851036790,83,83,1/20/25 2:13 PM,1,,Default Online Ordering,B7,Dining Room,Dining Room,Lunch,Dine In,9.95,34.15,3.12,4.00,0.00,41.27,false,1/20/25 2:37 PM,1/20/25 2:37 PM,00:23:16,Order-and-Pay-at-Table
Cupertino,600000034851306570,82,82,1/20/25 2:12 PM,3,,Yun Juan Huang,B2,Dining Room,Dining Room,Lunch,Dine In,0.00,71.10,6.50,11.64,0.00,89.24,false,1/20/25 2:49 PM,1/20/25 2:49 PM,00:36:30,In Store
Cupertino,600000034851440442,86,86,1/20/25 2:24 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,39.75,3.64,7.81,0.00,51.20,false,1/20/25 3:06 PM,1/20/25 3:06 PM,00:42:28,Order-and-Pay-at-Table
Cupertino,600000034851572338,88,88,1/20/25 2:30 PM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,42.85,3.92,7.02,0.00,53.79,false,1/20/25 2:57 PM,1/20/25 2:57 PM,00:27:03,Order-and-Pay-at-Table
Cupertino,600000034851854256,87,87,1/20/25 2:29 PM,4,,Yun Juan Huang,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,44.10,4.03,9.63,0.00,57.76,false,1/20/25 3:03 PM,1/20/25 3:03 PM,00:34:14,In Store
Cupertino,600000034852217463,89,89,1/20/25 2:41 PM,1,,Default Online Ordering,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,52.25,4.78,8.55,0.00,65.58,false,1/20/25 3:03 PM,1/20/25 3:03 PM,00:21:23,Order-and-Pay-at-Table
Cupertino,600000034852470482,92,92,1/20/25 2:53 PM,1,,Default Online Ordering,A1,Dining Room,Dining Room,Lunch,Dine In,0.00,40.35,3.69,6.61,0.00,50.65,false,1/20/25 3:22 PM,1/20/25 3:22 PM,00:28:39,Order-and-Pay-at-Table
Cupertino,600000034852511390,94,94,1/20/25 2:55 PM,1,DD 2129c072 Varun S,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,35.00,3.19,0.00,0.00,38.19,false,1/20/25 2:55 PM,1/20/25 2:55 PM,00:00:00,API
Cupertino,600000034852553597,95,95,1/20/25 3:00 PM,1,,Default Online Ordering,B8,Dining Room,Dining Room,Lunch,Dine In,0.00,29.85,2.73,4.89,0.00,37.47,false,1/20/25 3:23 PM,1/20/25 3:23 PM,00:23:23,Order-and-Pay-at-Table
Cupertino,600000034852631056,91,91,1/20/25 2:52 PM,1,,Default Online Ordering,A6,Dining Room,Dining Room,Lunch,Dine In,0.00,44.25,4.05,7.24,0.00,55.54,false,1/20/25 3:26 PM,1/20/25 3:26 PM,00:33:15,Order-and-Pay-at-Table
Cupertino,600000034852642185,90,90,1/20/25 2:51 PM,4,,Yun Juan Huang,B6,Dining Room,Dining Room,Lunch,Dine In,0.00,51.20,4.69,8.38,0.00,64.27,false,1/20/25 3:27 PM,1/20/25 3:27 PM,00:36:38,In Store
Cupertino,600000034852734758,93,93,1/20/25 2:55 PM,1,,Default Online Ordering,A7,Dining Room,Dining Room,Lunch,Dine In,0.00,71.65,6.56,10.00,0.00,88.21,false,1/20/25 3:20 PM,1/20/25 3:20 PM,00:25:28,Order-and-Pay-at-Table
Cupertino,600000034853046143,96,96,1/20/25 3:08 PM,1,,Default Online Ordering,A5,Dining Room,Dining Room,Lunch,Dine In,0.00,52.75,4.83,8.64,0.00,66.22,false,1/20/25 3:29 PM,1/20/25 3:29 PM,00:20:43,Order-and-Pay-at-Table
Cupertino,600000034853183647,101,101,1/20/25 3:15 PM,1,DD ddc2f9d3 Denise M,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,27.45,2.50,0.00,0.00,29.95,false,1/20/25 3:15 PM,1/20/25 3:15 PM,00:00:00,API
Cupertino,600000034853197577,98,98,1/20/25 3:10 PM,1,DD fc89a9c0 Alex G,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,37.85,3.45,0.00,0.00,41.30,false,1/20/25 3:10 PM,1/20/25 3:10 PM,00:00:00,API
Cupertino,600000034853271813,97,97,1/20/25 3:10 PM,1,SF 8c0d7e3c PickUp-Hao H,Default Online Ordering,,Doordash,,Lunch,DoorDash - Takeout,0.00,15.20,1.39,0.00,0.00,16.59,false,1/20/25 3:10 PM,1/20/25 3:10 PM,00:00:00,API
Cupertino,600000034853285385,102,102,1/20/25 3:16 PM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,24.55,2.25,4.82,0.00,31.62,false,1/20/25 3:42 PM,1/20/25 3:42 PM,00:26:41,Order-and-Pay-at-Table
Cupertino,600000034853395468,99,99,1/20/25 3:11 PM,1,,Yun Juan Huang,,None,,Lunch,Take Out,0.00,17.85,1.63,0.00,0.00,19.48,false,1/20/25 3:11 PM,1/20/25 3:11 PM,00:00:44,In Store
Cupertino,600000034853411998,104,104,1/20/25 3:20 PM,1,,Default Online Ordering,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,17.25,1.58,2.82,0.00,21.65,false,1/20/25 3:45 PM,1/20/25 3:45 PM,00:24:54,Order-and-Pay-at-Table
Cupertino,600000034853486585,103,103,1/20/25 3:19 PM,1,,Default Online Ordering,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,46.00,4.21,11.05,0.00,61.26,false,1/20/25 4:40 PM,1/20/25 4:40 PM,01:20:57,Order-and-Pay-at-Table
Cupertino,600000034854000504,105,105,1/20/25 3:27 PM,1,,Default Online Ordering,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,33.85,3.10,7.39,0.00,44.34,false,1/20/25 4:39 PM,1/20/25 4:39 PM,01:11:58,Order-and-Pay-at-Table
Cupertino,600000034854052918,106,106,1/20/25 3:31 PM,1,,Default Online Ordering,A7,Dining Room,Dining Room,Lunch,Dine In,0.00,33.05,3.02,5.41,0.00,41.48,false,1/20/25 3:53 PM,1/20/25 3:53 PM,00:21:34,Order-and-Pay-at-Table
Cupertino,600000034854617086,107,107,1/20/25 3:41 PM,1,Bonnie Hill,Yun Juan Huang,,None,,Lunch,Take Out,0.00,62.30,5.70,0.00,0.00,68.00,false,1/20/25 4:01 PM,1/20/25 4:01 PM,00:20:30,In Store
Cupertino,600000034855271282,109,109,1/20/25 4:05 PM,1,DD 1db1e28a PickUp-Jessica C,Default Online Ordering,,Doordash,,Dinner,DoorDash - Takeout,0.00,24.55,2.24,0.00,0.00,26.79,false,1/20/25 4:05 PM,1/20/25 4:05 PM,00:00:00,API
